id,tyyppikoodi,tyyppikoodi_alaryhma,tyyppikoodi_paaryhma,sijainti_id,reitisto_id,kunta_nimi_fi,lisatieto_fi,reitti_id,tyyppi_nimi_fi,nimi_fi,omistaja,yllapitaja,reitti_nimi_fi,palvelupaikka,counter
526925,4405,4400,4000,616791,515769,Helsinki,,790549,Retkeilyreitti,Luukin ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),715
526925,4405,4400,4000,616791,515769,Helsinki,,790549,Retkeilyreitti,Luukin ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),715
526925,4405,4400,4000,616791,515769,Helsinki,,790549,Retkeilyreitti,Luukin ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),715
526925,4405,4400,4000,616791,515769,Helsinki,,790549,Retkeilyreitti,Luukin ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),715
526925,4405,4400,4000,616791,515769,Helsinki,,790549,Retkeilyreitti,Luukin ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),715
526925,4405,4400,4000,616791,515769,Helsinki,,790549,Retkeilyreitti,Luukin ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),715
526925,4405,4400,4000,616791,515769,Helsinki,,790549,Retkeilyreitti,Luukin ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),715
526925,4405,4400,4000,616791,515769,Helsinki,,790549,Retkeilyreitti,Luukin ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),715
526925,4405,4400,4000,616791,515769,Helsinki,,790549,Retkeilyreitti,Luukin ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),715
526925,4405,4400,4000,616791,515769,Helsinki,,790549,Retkeilyreitti,Luukin ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),715
526925,4405,4400,4000,616791,515769,Helsinki,,790549,Retkeilyreitti,Luukin ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),715
526929,4401,4400,4000,616792,515770,Helsinki,Metsälenkki kulkee paloheinän majalta Vantaanjoen varrelle.,587070,Kuntorata,Paloheinän metsälenkki 6 km,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),839
526929,4401,4400,4000,616792,515770,Helsinki,Metsälenkki kulkee paloheinän majalta Vantaanjoen varrelle.,587070,Kuntorata,Paloheinän metsälenkki 6 km,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),839
526931,4403,4400,4000,616793,515771,Helsinki,,581710,Kävelyreitti/ulkoilureitti,Talin puistotie,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),841
526945,4403,4400,4000,616798,515774,Helsinki,,581672,Kävelyreitti/ulkoilureitti,"Taivaskallio-Paloheinä kävelyreitti 10,3 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),842
526945,4403,4400,4000,616798,515774,Helsinki,,581672,Kävelyreitti/ulkoilureitti,"Taivaskallio-Paloheinä kävelyreitti 10,3 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),842
526945,4403,4400,4000,616798,515774,Helsinki,,581672,Kävelyreitti/ulkoilureitti,"Taivaskallio-Paloheinä kävelyreitti 10,3 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),842
526945,4403,4400,4000,616798,515774,Helsinki,,581672,Kävelyreitti/ulkoilureitti,"Taivaskallio-Paloheinä kävelyreitti 10,3 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),842
526949,4401,4400,4000,616802,515778,Helsinki,Maunulan kuntorata kulkee ulkoilumajan ohitse. ,584662,Kuntorata,"Maunulan kuntorata 1,5 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),846
526949,4401,4400,4000,616802,515778,Helsinki,Maunulan kuntorata kulkee ulkoilumajan ohitse. ,584662,Kuntorata,"Maunulan kuntorata 1,5 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),846
526965,4403,4400,4000,616808,515784,Helsinki,Talvikunnossapidossa oleva reitti.,581701,Kävelyreitti/ulkoilureitti,Sopulitie-Lumenkaatopaikka ulkoilureitti,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),848
526992,4401,4400,4000,616818,515792,Helsinki,,740955,Kuntorata,"Keskuspuisto 2 ulkoilureitti 10,6 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),849
526992,4401,4400,4000,616818,515792,Helsinki,,740955,Kuntorata,"Keskuspuisto 2 ulkoilureitti 10,6 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),849
526992,4401,4400,4000,616818,515792,Helsinki,,740955,Kuntorata,"Keskuspuisto 2 ulkoilureitti 10,6 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),849
526992,4401,4400,4000,616818,515792,Helsinki,,740955,Kuntorata,"Keskuspuisto 2 ulkoilureitti 10,6 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),849
526992,4401,4400,4000,616818,515792,Helsinki,,740955,Kuntorata,"Keskuspuisto 2 ulkoilureitti 10,6 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),849
526992,4401,4400,4000,616818,515792,Helsinki,,740955,Kuntorata,"Keskuspuisto 2 ulkoilureitti 10,6 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),849
526992,4401,4400,4000,616818,515792,Helsinki,,740955,Kuntorata,"Keskuspuisto 2 ulkoilureitti 10,6 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),849
526992,4401,4400,4000,616818,515792,Helsinki,,740955,Kuntorata,"Keskuspuisto 2 ulkoilureitti 10,6 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),849
526992,4401,4400,4000,616818,515792,Helsinki,,740955,Kuntorata,"Keskuspuisto 2 ulkoilureitti 10,6 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),849
526992,4401,4400,4000,616818,515792,Helsinki,,740955,Kuntorata,"Keskuspuisto 2 ulkoilureitti 10,6 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),849
527005,4403,4400,4000,616822,515796,Helsinki,Ulkoilureitti on peltokohtia lukuunottamatta valaistu.,581736,Kävelyreitti/ulkoilureitti,Kivinokka-Viikki ulkoilureitti,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),859
527005,4403,4400,4000,616822,515796,Helsinki,Ulkoilureitti on peltokohtia lukuunottamatta valaistu.,581736,Kävelyreitti/ulkoilureitti,Kivinokka-Viikki ulkoilureitti,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),859
527005,4403,4400,4000,616822,515796,Helsinki,Ulkoilureitti on peltokohtia lukuunottamatta valaistu.,581736,Kävelyreitti/ulkoilureitti,Kivinokka-Viikki ulkoilureitti,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),859
527005,4403,4400,4000,616822,515796,Helsinki,Ulkoilureitti on peltokohtia lukuunottamatta valaistu.,581736,Kävelyreitti/ulkoilureitti,Kivinokka-Viikki ulkoilureitti,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),859
527005,4403,4400,4000,616822,515796,Helsinki,Ulkoilureitti on peltokohtia lukuunottamatta valaistu.,581736,Kävelyreitti/ulkoilureitti,Kivinokka-Viikki ulkoilureitti,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),859
527005,4403,4400,4000,616822,515796,Helsinki,Ulkoilureitti on peltokohtia lukuunottamatta valaistu.,581736,Kävelyreitti/ulkoilureitti,Kivinokka-Viikki ulkoilureitti,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),859
527019,4405,4400,4000,616828,515798,Helsinki,,881852,Retkeilyreitti,Salmen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),865
527019,4405,4400,4000,616828,515798,Helsinki,,881852,Retkeilyreitti,Salmen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),865
527019,4405,4400,4000,616828,515798,Helsinki,,881852,Retkeilyreitti,Salmen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),865
527019,4405,4400,4000,616828,515798,Helsinki,,881852,Retkeilyreitti,Salmen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),865
527019,4405,4400,4000,616828,515798,Helsinki,,881852,Retkeilyreitti,Salmen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),865
527019,4405,4400,4000,616828,515798,Helsinki,,881852,Retkeilyreitti,Salmen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),865
527019,4405,4400,4000,616828,515798,Helsinki,,881852,Retkeilyreitti,Salmen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),865
527019,4405,4400,4000,616828,515798,Helsinki,,881852,Retkeilyreitti,Salmen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),865
527019,4405,4400,4000,616828,515798,Helsinki,,881852,Retkeilyreitti,Salmen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),865
527019,4405,4400,4000,616828,515798,Helsinki,,881852,Retkeilyreitti,Salmen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),865
527019,4405,4400,4000,616828,515798,Helsinki,,881852,Retkeilyreitti,Salmen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),865
527019,4405,4400,4000,616828,515798,Helsinki,,881852,Retkeilyreitti,Salmen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),865
527019,4405,4400,4000,616828,515798,Helsinki,,881852,Retkeilyreitti,Salmen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),865
527019,4405,4400,4000,616828,515798,Helsinki,,881852,Retkeilyreitti,Salmen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),865
527019,4405,4400,4000,616828,515798,Helsinki,,881852,Retkeilyreitti,Salmen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),865
527019,4405,4400,4000,616828,515798,Helsinki,,881852,Retkeilyreitti,Salmen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),865
527023,4403,4400,4000,616829,515799,Helsinki,,581667,Kävelyreitti/ulkoilureitti,Tali-Haaga-Pirkkola ulkoilureitti,Kunta,Kunta / tekninen toimi,route_1,ulkotila (reitti),881
527023,4403,4400,4000,616829,515799,Helsinki,,581667,Kävelyreitti/ulkoilureitti,Tali-Haaga-Pirkkola ulkoilureitti,Kunta,Kunta / tekninen toimi,route_1,ulkotila (reitti),881
527023,4403,4400,4000,616829,515799,Helsinki,,581667,Kävelyreitti/ulkoilureitti,Tali-Haaga-Pirkkola ulkoilureitti,Kunta,Kunta / tekninen toimi,route_1,ulkotila (reitti),881
527023,4403,4400,4000,616829,515799,Helsinki,,581667,Kävelyreitti/ulkoilureitti,Tali-Haaga-Pirkkola ulkoilureitti,Kunta,Kunta / tekninen toimi,route_1,ulkotila (reitti),881
527023,4403,4400,4000,616829,515799,Helsinki,,581667,Kävelyreitti/ulkoilureitti,Tali-Haaga-Pirkkola ulkoilureitti,Kunta,Kunta / tekninen toimi,route_1,ulkotila (reitti),881
527023,4403,4400,4000,616829,515799,Helsinki,,581667,Kävelyreitti/ulkoilureitti,Tali-Haaga-Pirkkola ulkoilureitti,Kunta,Kunta / tekninen toimi,route_1,ulkotila (reitti),881
527023,4403,4400,4000,616829,515799,Helsinki,,581667,Kävelyreitti/ulkoilureitti,Tali-Haaga-Pirkkola ulkoilureitti,Kunta,Kunta / tekninen toimi,route_1,ulkotila (reitti),881
527032,4401,4400,4000,616833,515803,Helsinki,Talvisin liikuntatoimen ylläpitämä latu.,648258,Kuntorata,"Keskuspuisto 1 ulkoilureitti 7,5 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),888
527032,4401,4400,4000,616833,515803,Helsinki,Talvisin liikuntatoimen ylläpitämä latu.,648258,Kuntorata,"Keskuspuisto 1 ulkoilureitti 7,5 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),888
527032,4401,4400,4000,616833,515803,Helsinki,Talvisin liikuntatoimen ylläpitämä latu.,648258,Kuntorata,"Keskuspuisto 1 ulkoilureitti 7,5 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),888
527032,4401,4400,4000,616833,515803,Helsinki,Talvisin liikuntatoimen ylläpitämä latu.,648258,Kuntorata,"Keskuspuisto 1 ulkoilureitti 7,5 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),888
527045,4402,4400,4000,616844,515804,Helsinki,Peltoladulla ei ole valaistusta.,584044,Latu,"Kannelmäen peltolatu 3,7 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),892
527045,4402,4400,4000,616844,515804,Helsinki,Peltoladulla ei ole valaistusta.,584044,Latu,"Kannelmäen peltolatu 3,7 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),892
527045,4402,4400,4000,616844,515804,Helsinki,Peltoladulla ei ole valaistusta.,584044,Latu,"Kannelmäen peltolatu 3,7 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),892
527046,4405,4400,4000,616845,515805,Helsinki,,523319,Retkeilyreitti,Pirttimäen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),895
527046,4405,4400,4000,616845,515805,Helsinki,,523319,Retkeilyreitti,Pirttimäen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),895
527046,4405,4400,4000,616845,515805,Helsinki,,523319,Retkeilyreitti,Pirttimäen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),895
527046,4405,4400,4000,616845,515805,Helsinki,,523319,Retkeilyreitti,Pirttimäen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),895
527046,4405,4400,4000,616845,515805,Helsinki,,523319,Retkeilyreitti,Pirttimäen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),895
527046,4405,4400,4000,616845,515805,Helsinki,,523319,Retkeilyreitti,Pirttimäen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),895
527046,4405,4400,4000,616845,515805,Helsinki,,523319,Retkeilyreitti,Pirttimäen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),895
527046,4405,4400,4000,616845,515805,Helsinki,,523319,Retkeilyreitti,Pirttimäen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),895
527046,4405,4400,4000,616845,515805,Helsinki,,523319,Retkeilyreitti,Pirttimäen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),895
527046,4405,4400,4000,616845,515805,Helsinki,,523319,Retkeilyreitti,Pirttimäen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),895
527046,4405,4400,4000,616845,515805,Helsinki,,523319,Retkeilyreitti,Pirttimäen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),895
527046,4405,4400,4000,616845,515805,Helsinki,,523319,Retkeilyreitti,Pirttimäen ulkoilureitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),895
527057,4403,4400,4000,616846,515806,Helsinki,,581712,Kävelyreitti/ulkoilureitti,Talin talvikunnossapidettävät reitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),907
527057,4403,4400,4000,616846,515806,Helsinki,,581712,Kävelyreitti/ulkoilureitti,Talin talvikunnossapidettävät reitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),907
527057,4403,4400,4000,616846,515806,Helsinki,,581712,Kävelyreitti/ulkoilureitti,Talin talvikunnossapidettävät reitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),907
527057,4403,4400,4000,616846,515806,Helsinki,,581712,Kävelyreitti/ulkoilureitti,Talin talvikunnossapidettävät reitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),907
527057,4403,4400,4000,616846,515806,Helsinki,,581712,Kävelyreitti/ulkoilureitti,Talin talvikunnossapidettävät reitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),907
527057,4403,4400,4000,616846,515806,Helsinki,,581712,Kävelyreitti/ulkoilureitti,Talin talvikunnossapidettävät reitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),907
527067,4402,4400,4000,616850,515808,Helsinki,,586639,Latu,"Paloheinän peltolatu 8,2 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),913
527067,4402,4400,4000,616850,515808,Helsinki,,586639,Latu,"Paloheinän peltolatu 8,2 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),913
527067,4402,4400,4000,616850,515808,Helsinki,,586639,Latu,"Paloheinän peltolatu 8,2 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),913
527123,4402,4400,4000,616877,515828,Helsinki,,587346,Latu,Hakuninmaan rullasuksirata 2 km,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),916
527127,4401,4400,4000,616878,515829,Helsinki,,583703,Kuntorata,Paloheinän lenkit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),917
527127,4401,4400,4000,616878,515829,Helsinki,,583703,Kuntorata,Paloheinän lenkit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),917
527127,4401,4400,4000,616878,515829,Helsinki,,583703,Kuntorata,Paloheinän lenkit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),917
527127,4401,4400,4000,616878,515829,Helsinki,,583703,Kuntorata,Paloheinän lenkit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),917
527127,4401,4400,4000,616878,515829,Helsinki,,583703,Kuntorata,Paloheinän lenkit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),917
527127,4401,4400,4000,616878,515829,Helsinki,,583703,Kuntorata,Paloheinän lenkit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),917
527127,4401,4400,4000,616878,515829,Helsinki,,583703,Kuntorata,Paloheinän lenkit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),917
527127,4401,4400,4000,616878,515829,Helsinki,,583703,Kuntorata,Paloheinän lenkit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),917
527127,4401,4400,4000,616878,515829,Helsinki,,583703,Kuntorata,Paloheinän lenkit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),917
527127,4401,4400,4000,616878,515829,Helsinki,,583703,Kuntorata,Paloheinän lenkit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),917
527127,4401,4400,4000,616878,515829,Helsinki,,583703,Kuntorata,Paloheinän lenkit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),917
527127,4401,4400,4000,616878,515829,Helsinki,,583703,Kuntorata,Paloheinän lenkit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),917
527127,4401,4400,4000,616878,515829,Helsinki,,583703,Kuntorata,Paloheinän lenkit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),917
527127,4401,4400,4000,616878,515829,Helsinki,,583703,Kuntorata,Paloheinän lenkit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),917
527127,4401,4400,4000,616878,515829,Helsinki,,583703,Kuntorata,Paloheinän lenkit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),917
527131,4401,4400,4000,616879,515830,Helsinki,Reitillä latu talvella liikuntatoimen ylläpitämänä.,587101,Kuntorata,"Hermanni-Viikki ulkoilureitti 3,3 km",Kunta,Kunta / tekninen toimi,route_1,ulkotila (reitti),932
527165,4401,4400,4000,616884,515831,Helsinki,Uimastadionin ympäristössä kiertävä kuntorata. Radan läheisyydessä on myös muun muassa koripallokenttä ja ulkokuntosali.,797829,Kuntorata,"Uimastadionin kuntorata 1,4 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),933
527173,4402,4400,4000,616885,515832,Helsinki,Ei valaistu,584884,Latu,"Mustavuori-Talosaari latu 5,5 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),934
527173,4402,4400,4000,616885,515832,Helsinki,Ei valaistu,584884,Latu,"Mustavuori-Talosaari latu 5,5 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),934
527173,4402,4400,4000,616885,515832,Helsinki,Ei valaistu,584884,Latu,"Mustavuori-Talosaari latu 5,5 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),934
527173,4402,4400,4000,616885,515832,Helsinki,Ei valaistu,584884,Latu,"Mustavuori-Talosaari latu 5,5 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),934
527177,4440,4400,4000,616886,515833,Helsinki,Vetokoiralatu sijaitsee Paloheinän golfkentän ja torpparinmäen välisellä peltoalueella. ,578891,Koirahiihtolatu,Paloheinän vetokoiralatu,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),938
527177,4440,4400,4000,616886,515833,Helsinki,Vetokoiralatu sijaitsee Paloheinän golfkentän ja torpparinmäen välisellä peltoalueella. ,578891,Koirahiihtolatu,Paloheinän vetokoiralatu,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),938
527197,4403,4400,4000,616888,515834,Helsinki,Latua ei ole valaistu.,581540,Kävelyreitti/ulkoilureitti,Herttoniemen talvikunnossapidettävät reitit,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),940
527200,4401,4400,4000,616890,515835,Helsinki,,586189,Kuntorata,Herttoniemen kuntoradat,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),941
527200,4401,4400,4000,616890,515835,Helsinki,,586189,Kuntorata,Herttoniemen kuntoradat,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),941
527200,4401,4400,4000,616890,515835,Helsinki,,586189,Kuntorata,Herttoniemen kuntoradat,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),941
527200,4401,4400,4000,616890,515835,Helsinki,,586189,Kuntorata,Herttoniemen kuntoradat,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),941
527200,4401,4400,4000,616890,515835,Helsinki,,586189,Kuntorata,Herttoniemen kuntoradat,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),941
527200,4401,4400,4000,616890,515835,Helsinki,,586189,Kuntorata,Herttoniemen kuntoradat,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),941
527200,4401,4400,4000,616890,515835,Helsinki,,586189,Kuntorata,Herttoniemen kuntoradat,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),941
527200,4401,4400,4000,616890,515835,Helsinki,,586189,Kuntorata,Herttoniemen kuntoradat,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),941
527200,4401,4400,4000,616890,515835,Helsinki,,586189,Kuntorata,Herttoniemen kuntoradat,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),941
527200,4401,4400,4000,616890,515835,Helsinki,,586189,Kuntorata,Herttoniemen kuntoradat,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),941
527200,4401,4400,4000,616890,515835,Helsinki,,586189,Kuntorata,Herttoniemen kuntoradat,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),941
527200,4401,4400,4000,616890,515835,Helsinki,,586189,Kuntorata,Herttoniemen kuntoradat,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),941
527200,4401,4400,4000,616890,515835,Helsinki,,586189,Kuntorata,Herttoniemen kuntoradat,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),941
527200,4401,4400,4000,616890,515835,Helsinki,,586189,Kuntorata,Herttoniemen kuntoradat,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),941
527241,4401,4400,4000,616911,515849,Helsinki,,583743,Kuntorata,Kivikko yhteys hiihtohallille,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),955
527243,4401,4400,4000,616912,515850,Helsinki,,586119,Kuntorata,Kivikon mäki,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),956
527244,4403,4400,4000,616913,515851,Helsinki,,581731,Kävelyreitti/ulkoilureitti,Pihlajamäen puisto,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),957
527245,4403,4400,4000,616914,515852,Helsinki,,581588,Kävelyreitti/ulkoilureitti,Viikin pellon kolmio,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),958
527252,4402,4400,4000,616921,515854,Helsinki,"Keskuspuistoon vievä latupätkä, suurelta osin valaistu.",585703,Latu,"Lassila-Kannelmäki-Keskuspuisto latu 3,9 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),959
527252,4402,4400,4000,616921,515854,Helsinki,"Keskuspuistoon vievä latupätkä, suurelta osin valaistu.",585703,Latu,"Lassila-Kannelmäki-Keskuspuisto latu 3,9 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),959
527252,4402,4400,4000,616921,515854,Helsinki,"Keskuspuistoon vievä latupätkä, suurelta osin valaistu.",585703,Latu,"Lassila-Kannelmäki-Keskuspuisto latu 3,9 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),959
527252,4402,4400,4000,616921,515854,Helsinki,"Keskuspuistoon vievä latupätkä, suurelta osin valaistu.",585703,Latu,"Lassila-Kannelmäki-Keskuspuisto latu 3,9 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),959
527252,4402,4400,4000,616921,515854,Helsinki,"Keskuspuistoon vievä latupätkä, suurelta osin valaistu.",585703,Latu,"Lassila-Kannelmäki-Keskuspuisto latu 3,9 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),959
527252,4402,4400,4000,616921,515854,Helsinki,"Keskuspuistoon vievä latupätkä, suurelta osin valaistu.",585703,Latu,"Lassila-Kannelmäki-Keskuspuisto latu 3,9 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),959
527252,4402,4400,4000,616921,515854,Helsinki,"Keskuspuistoon vievä latupätkä, suurelta osin valaistu.",585703,Latu,"Lassila-Kannelmäki-Keskuspuisto latu 3,9 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),959
527252,4402,4400,4000,616921,515854,Helsinki,"Keskuspuistoon vievä latupätkä, suurelta osin valaistu.",585703,Latu,"Lassila-Kannelmäki-Keskuspuisto latu 3,9 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),959
527253,4402,4400,4000,616922,515855,Helsinki,,585300,Latu,"Maunulan kuntoradan latu 1,5 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),967
527253,4402,4400,4000,616922,515855,Helsinki,,585300,Latu,"Maunulan kuntoradan latu 1,5 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),967
527254,4402,4400,4000,616923,515856,Helsinki,Lentokentän ympäröivän ladun yhteydessä tattarisuolle suuntautuva latu.,585646,Latu,"Malmin lentokentän latu 5,7 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),969
